,nodos,aristas,numero nodos,numero aristas,densidad,grado maximo,regular,Euleriano,bipartita,bipartita completa,bipartita completa balanceada,arbol,vertex cover number,matching number,numero ciclos,numero ciclos pares,numero ciclos impares,numero ciclos base,numero ciclos pares base,numero ciclos impares base,singular,espectro adj,energias vertice,randic,mejor randic,energia
219,"[0, 1, 2, 3, 4, 5, 6]","[(0, 3), (0, 4), (1, 2), (1, 3), (1, 4), (2, 5), (2, 6), (3, 4)]",7,8,0.38095238095238093,3,False,False,False,False,False,False,3,3,3,1,2,2,0,2,True,"[ 2.67513087  1.53918887 -0.         -2.         -1.21431974 -1.
 -0.        ]","[1.03284764 1.31680392 1.69029934 1.57501582 1.57501582 0.61932848
 0.61932848]",3.304530452640311,3.414213562373095,8.42863948675507
220,"[0, 1, 2, 3, 4, 5, 6]","[(0, 3), (0, 4), (0, 6), (1, 3), (1, 4), (2, 3), (2, 4), (2, 5)]",7,8,0.38095238095238093,3,False,False,True,False,False,False,3,3,3,3,0,2,2,0,True,"[-2.58873755  2.58873755 -1.          1.         -0.54629468  0.54629468
  0.        ]","[1.52299005 1.08905214 1.52299005 1.18247804 1.18247804 0.88503808
 0.88503808]",3.304530452640311,3.414213562373095,8.270064473271766
221,"[0, 1, 2, 3, 4, 5, 6]","[(0, 3), (0, 4), (1, 2), (2, 3), (2, 4), (2, 5), (2, 6), (5, 6)]",7,8,0.38095238095238093,5,False,False,False,False,False,False,3,3,2,1,1,2,1,1,True,"[-2.35265809  2.64796918  1.27463222 -0.86209994  0.29215663 -0.
 -1.        ]","[1.26999638 0.69420445 2.10432596 0.93951845 0.93951845 1.24097619
 1.24097619]",3.21212465956731,3.414213562373095,8.42951606640245
222,"[0, 1, 2, 3, 4, 5, 6]","[(0, 1), (0, 2), (0, 4), (0, 5), (0, 6), (1, 2), (3, 6), (4, 5)]",7,8,0.38095238095238093,5,False,False,False,False,False,False,4,3,2,0,2,2,0,2,False,"[ 2.73205081 -2.         -0.73205081  1.          1.         -1.
 -1.        ]","[2.15470054 1.27378907 1.27378907 0.94045574 1.27378907 1.27378907
 1.27378907]",3.2882456112707374,3.5,9.464101615137757
223,"[0, 1, 2, 3, 4, 5, 6]","[(0, 1), (0, 2), (1, 2), (1, 4), (1, 6), (2, 3), (3, 5), (4, 5)]",7,8,0.38095238095238093,4,False,False,False,False,False,False,3,3,3,1,2,2,0,2,True,"[ 2.55535318 -1.92103222 -1.71771809 -0.89107082  0.          1.19457534
  0.77989261]","[1.17869476 1.91738683 1.59681953 1.23212451 1.19343838 1.34445906
 0.59671919]",3.3122784967090864,3.414213562373095,9.059642249098479
224,"[0, 1, 2, 3, 4, 5, 6]","[(0, 1), (0, 2), (1, 2), (1, 4), (1, 6), (2, 3), (3, 4), (5, 6)]",7,8,0.38095238095238093,4,False,False,False,False,False,False,4,3,3,1,2,2,1,1,True,"[ 2.62000883 -2.18432858 -1.39621689 -0.83393015  0.66341107  1.13105573
 -0.        ]","[1.24179046 1.73909885 1.44807886 1.13561842 1.09268801 0.85503213
 1.31664453]",3.3729386684889078,3.5,8.828951245363653
225,"[0, 1, 2, 3, 4, 5, 6]","[(0, 1), (0, 5), (0, 6), (1, 2), (1, 5), (1, 6), (2, 3), (3, 4)]",7,8,0.38095238095238093,4,False,False,False,False,False,False,3,3,3,1,2,2,0,2,True,"[ 2.70927536  1.41421356 -1.90321193 -1.41421356 -1.          0.19393657
 -0.        ]","[1.55769981 1.84511325 1.15094693 1.37244423 0.82176416 0.94344129
 0.94344129]",3.3729386684889078,3.431851652578137,8.634850976569295
226,"[0, 1, 2, 3, 4, 5, 6]","[(0, 3), (0, 4), (1, 2), (1, 4), (2, 4), (2, 6), (3, 4), (5, 6)]",7,8,0.38095238095238093,4,False,False,False,False,False,False,4,3,2,0,2,2,0,2,False,"[ 2.64118648  1.41421356  0.72374212 -1.77571286 -1.41421356 -1.
 -0.58921574]","[1.29284353 1.23228557 1.59284402 1.29284353 1.91922132 0.90590827
 1.32233809]",3.3729386684889078,3.5,9.558284322374622
227,"[0, 1, 2, 3, 4, 5, 6]","[(0, 1), (0, 2), (0, 3), (0, 5), (1, 5), (1, 6), (2, 4), (3, 4)]",7,8,0.38095238095238093,4,False,False,False,False,False,False,3,3,2,1,1,2,1,1,True,"[ 2.57411106 -2.21161382  0.27537731 -0.63787455 -1.41421356  1.41421356
 -0.        ]","[1.79083621 1.6357373  0.95765038 0.95765038 1.22332419 1.19430434
 0.76790107]",3.334933866028123,3.4318516525781364,8.527403854020541
228,"[0, 1, 2, 3, 4, 5, 6]","[(0, 1), (0, 4), (1, 4), (2, 4), (2, 5), (2, 6), (3, 4), (3, 5)]",7,8,0.38095238095238093,4,False,False,False,False,False,False,4,3,2,1,1,2,1,1,False,"[ 2.55936794 -2.29585412  1.3898139   0.62619627 -1.         -0.50486509
 -0.7746589 ]","[1.28296642 1.28296642 1.55119974 1.15764903 1.813339   1.18929755
 0.87333806]",3.3349338660281234,3.5,9.150756217267148
229,"[0, 1, 2, 3, 4, 5, 6]","[(0, 1), (1, 2), (1, 4), (1, 5), (2, 3), (2, 6), (3, 4), (5, 6)]",7,8,0.38095238095238093,4,False,False,True,False,False,False,3,3,3,3,0,2,2,0,True,"[ 2.5243378  -2.5243378   0.79228699  0.         -0.79228699 -1.
  1.        ]","[0.75377836 1.80906807 1.35680105 1.25377836 1.10302269 1.10302269
 1.25377836]",3.3122784967090864,3.414213562373095,8.6332495807108
230,"[0, 1, 2, 3, 4, 5, 6]","[(0, 1), (1, 2), (1, 5), (1, 6), (2, 3), (3, 4), (4, 5), (4, 6)]",7,8,0.38095238095238093,4,False,False,False,False,False,False,3,3,3,1,2,2,1,1,True,"[ 2.49386248 -2.29779077 -1.68701341  1.          0.7623274  -0.27138569
 -0.        ]","[0.72881729 1.87657219 1.22711683 1.27579668 1.57618443 0.91394617
 0.91394617]",3.2854050431714104,3.414213562373095,8.512379753933482
231,"[0, 1, 2, 3, 4, 5, 6]","[(0, 1), (0, 4), (1, 4), (2, 4), (3, 4), (3, 5), (3, 6), (5, 6)]",7,8,0.38095238095238093,4,False,False,False,False,False,False,4,3,2,0,2,2,0,2,False,"[ 2.52700397  1.78600831 -1.96201647  0.33111714 -1.         -0.68211294
 -1.        ]","[1.24654523 1.24654523 0.73650492 1.56874467 1.89012579 1.29989649
 1.29989649]",3.3122784967090864,3.5,9.288258827598602
232,"[0, 1, 2, 3, 4, 5, 6]","[(0, 2), (0, 3), (0, 5), (0, 6), (1, 4), (2, 4), (3, 6), (4, 5)]",7,8,0.38095238095238093,4,False,False,False,False,False,False,3,3,2,1,1,2,1,1,True,"[-2.28139424  2.54078454  1.51248597  0.22812373 -1.         -1.
  0.        ]","[1.85154758 0.77381768 0.89456007 1.26174391 1.62481525 0.89456007
 1.26174391]",3.308060412490447,3.414213562373095,8.562788479184299
233,"[0, 1, 2, 3, 4, 5, 6]","[(0, 3), (0, 4), (1, 3), (1, 4), (2, 3), (2, 4), (4, 5), (5, 6)]",7,8,0.38095238095238093,4,False,False,True,False,False,False,3,3,3,3,0,2,2,0,True,"[ 2.57793547 -2.57793547  1.16372191 -1.16372191 -0.         -0.
 -0.        ]","[0.80178373 0.80178373 0.80178373 1.33630621 1.60356745 1.33630621
 0.80178373]",3.3460652149512318,3.4494897427831783,7.483314773547882
234,"[0, 1, 2, 3, 4, 5, 6]","[(0, 1), (0, 4), (1, 2), (1, 4), (2, 5), (3, 6), (4, 5), (5, 6)]",7,8,0.38095238095238093,3,False,False,False,False,False,False,4,3,3,1,2,2,1,1,True,"[ 2.55160426  1.37196153 -2.17619744 -1.2658507  -1.          0.51848234
 -0.        ]","[1.273932   1.47966714 1.06498206 0.83458771 1.43837624 1.45013161
 1.34241952]",3.4150149001725296,3.5,8.884096278020095
235,"[0, 1, 2, 3, 4, 5, 6]","[(0, 1), (0, 2), (1, 2), (1, 4), (2, 3), (3, 5), (4, 5), (4, 6)]",7,8,0.38095238095238093,3,False,False,False,False,False,False,4,3,3,1,2,2,0,2,False,"[ 2.48769466  1.32357418  0.88514793 -1.93229684 -1.65667217 -0.85743907
 -0.25000868]","[1.27530132 1.56727108 1.60237417 1.27953328 1.64323085 1.25982961
 0.7652932 ]",3.3770100977117448,3.5,9.392833519244883
236,"[0, 1, 2, 3, 4, 5, 6]","[(0, 4), (1, 2), (1, 4), (1, 5), (2, 3), (2, 6), (3, 4), (5, 6)]",7,8,0.38095238095238093,3,False,False,True,False,False,False,3,3,3,3,0,2,2,0,True,"[-2.47366665  2.47366665 -1.25234695  1.25234695 -0.55910682  0.
  0.55910682]","[0.73909989 1.29417653 1.46389146 1.16192681 1.61044948 1.21077948
 1.08991722]",3.3770100977117448,3.431851652578137,8.570240838165425
237,"[0, 1, 2, 3, 4, 5, 6]","[(0, 5), (0, 6), (1, 2), (1, 5), (1, 6), (2, 3), (3, 4), (5, 6)]",7,8,0.38095238095238093,3,False,False,False,False,False,False,4,3,3,1,2,2,0,2,False,"[ 2.65824993 -1.91158015 -1.28528418 -0.42896236  1.48773549  0.47984127
 -1.        ]","[1.14949878 1.48949885 1.25053983 1.35730873 0.86897674 1.56791522
 1.56791522]",3.4318516525781364,3.5,9.251653380252247
238,"[0, 1, 2, 3, 4, 5, 6]","[(0, 1), (0, 4), (1, 4), (2, 6), (3, 4), (3, 5), (3, 6), (5, 6)]",7,8,0.38095238095238093,3,False,False,False,False,False,False,4,3,2,0,2,2,0,2,False,"[ 2.47634658  1.84082716  0.35373375 -1.78631773 -0.50231469 -1.
 -1.38227506]","[1.28800954 1.28800954 0.78355815 1.53840393 1.58649027 1.21636844
 1.64097511]",3.377010097711745,3.5,9.341814968002142
239,"[0, 1, 2, 3, 4, 5, 6]","[(0, 1), (0, 5), (0, 6), (1, 2), (1, 5), (2, 3), (3, 4), (4, 5)]",7,8,0.38095238095238093,3,False,False,False,False,False,False,4,3,3,1,2,2,0,2,False,"[ 2.52063589 -1.84576149 -1.23117758  1.28447224  0.27183093 -1.61803399
  0.61803399]","[1.63030785 1.55744079 1.28003038 1.31182057 1.28003038 1.55744079
 0.77287536]",3.393846850117352,3.5,9.389946113876093
240,"[0, 1, 2, 3, 4, 5, 6]","[(0, 1), (0, 5), (0, 6), (1, 2), (2, 3), (2, 4), (3, 4), (4, 5)]",7,8,0.38095238095238093,3,False,False,False,False,False,False,3,3,3,1,2,2,0,2,True,"[ 2.47283391  1.46259842 -1.93543233 -1.          0.61803399 -1.61803399
  0.        ]","[1.68360284 1.16862296 1.62022175 1.21292768 1.62022175 1.16862296
 0.6327127 ]",3.360173345306138,3.414213562373095,9.106932641439847
241,"[0, 1, 2, 3, 4, 5, 6]","[(0, 1), (0, 2), (0, 5), (1, 2), (1, 4), (2, 3), (3, 4), (5, 6)]",7,8,0.38095238095238093,3,False,False,False,False,False,False,4,3,3,1,2,2,1,1,True,"[-1.72348005  2.57722536 -0.6676979   0.52194807  1.29200453 -2.
 -0.        ]","[1.58270031 1.4000092  1.4000092  1.08644244 1.08644244 1.32421301
 0.90253933]",3.4318516525781364,3.5,8.782355903874683
242,"[0, 1, 2, 3, 4, 5, 6]","[(0, 4), (1, 2), (1, 5), (2, 3), (2, 4), (3, 6), (4, 5), (5, 6)]",7,8,0.38095238095238093,3,False,False,False,False,False,False,4,3,3,1,2,2,1,1,False,"[ 2.46506272 -2.27459861 -0.70001659  1.          0.50955248 -1.61803399
  0.61803399]","[0.87623033 1.14190001 1.52795689 1.28208608 1.54708209 1.52795689
 1.28208608]",3.377010097711745,3.5,9.1852983764846
243,"[0, 1, 2, 3, 4, 5, 6]","[(0, 3), (0, 5), (0, 6), (1, 2), (1, 5), (2, 3), (2, 4), (4, 5)]",7,8,0.38095238095238093,3,False,False,False,False,False,False,3,3,3,1,2,2,1,1,True,"[ 2.44784629 -2.18321975 -1.83237034  1.17618641  0.65618392 -0.26462654
 -0.        ]","[1.64464303 0.94724647 1.54976376 1.20503459 0.94724647 1.50232413
 0.76417481]",3.360173345306138,3.431851652578137,8.560433254411656
244,"[0, 1, 2, 3, 4, 5, 6]","[(0, 3), (0, 4), (1, 3), (1, 4), (2, 3), (2, 4), (2, 5), (5, 6)]",7,8,0.38095238095238093,3,False,False,True,False,False,False,3,3,3,3,0,2,2,0,True,"[-2.53958456  2.53958456 -1.24519487  1.24519487 -0.         -0.
 -0.        ]","[0.86264236 0.86264236 1.29396355 1.21041105 1.21041105 1.36395733
 0.76553117]",3.4150149001725296,3.4494897427831783,7.569558856455707
245,"[0, 1, 2, 3, 4, 5, 6]","[(0, 1), (0, 4), (1, 4), (2, 4), (2, 6), (3, 4), (3, 5), (5, 6)]",7,8,0.38095238095238093,4,False,True,False,False,False,False,4,3,2,0,2,2,0,2,True,"[ 2.47283391  1.46259842 -1.93543233 -0.         -1.         -1.61803399
  0.61803399]","[1.21292768 1.21292768 1.16862296 1.16862296 1.83474733 1.25454201
 1.25454201]",3.414213562373095,3.5,9.10693264143985
246,"[0, 1, 2, 3, 4, 5, 6]","[(0, 1), (0, 5), (1, 6), (2, 3), (2, 6), (3, 4), (4, 6), (5, 6)]",7,8,0.38095238095238093,4,False,True,True,False,False,False,3,3,2,2,0,2,2,0,True,"[-2.44948974  2.44948974 -1.41421356  1.41421356 -0.         -0.
 -0.        ]","[1.11535507 0.96592583 0.96592584 1.11535507 0.96592584 0.96592583
 1.63299316]",3.414213562373095,3.431851652578137,7.7274066103125465
247,"[0, 1, 2, 3, 4, 5, 6]","[(0, 1), (0, 4), (1, 2), (2, 3), (2, 5), (3, 6), (4, 5), (5, 6)]",7,8,0.38095238095238093,3,False,False,False,False,False,False,4,3,3,1,2,2,1,1,True,"[-1.65109341  0.          1.27389055  2.37720285 -2.2469796   0.80193774
 -0.55495813]","[1.23947577 1.28029627 1.44348392 1.10951306 1.28029627 1.44348392
 1.10951306]",3.466326495188786,3.5,8.90606228948403
248,"[0, 1, 2, 3, 4, 5, 6]","[(0, 1), (0, 5), (1, 2), (1, 6), (2, 3), (2, 6), (3, 4), (4, 5)]",7,8,0.38095238095238093,3,False,False,False,False,False,False,4,3,3,1,2,2,1,1,False,"[ 2.41421356  1.41421356  1.         -2.         -0.41421356 -1.41421356
 -1.        ]","[1.27275819 1.62631158 1.62631158 1.27275819 1.32326582 1.32326582
 1.21218305]",3.4663264951887856,3.5,9.656854249492381
249,"[0, 1, 2, 3, 4, 5, 6]","[(0, 3), (0, 4), (1, 2), (1, 3), (1, 4), (2, 5), (2, 6), (5, 6)]",7,8,0.38095238095238093,3,False,False,False,False,False,False,4,3,2,1,1,2,1,1,True,"[ 2.37854311  1.77945676 -2.19505256 -1.15012035  0.18717305 -0.
 -1.        ]","[1.13511847 1.42177567 1.61099495 0.97864933 0.97864933 1.28257905
 1.28257905]",3.4663264951887856,3.5,8.690345831138549
250,"[0, 1, 2, 3, 4, 5, 6]","[(0, 1), (0, 5), (1, 2), (1, 6), (2, 3), (3, 4), (4, 5), (5, 6)]",7,8,0.38095238095238093,3,False,False,True,False,False,False,3,3,3,3,0,2,2,0,True,"[-2.35829447  2.35829447 -0.          1.19935282 -1.19935282 -1.
  1.        ]","[0.95968298 1.6002253  1.31914066 1.35719669 1.31914066 1.6002253
 0.95968298]",3.4494897427831788,3.4494897427831788,9.115294582655697
251,"[0, 1, 2, 3, 4, 5, 6]","[(0, 1), (0, 5), (0, 6), (1, 2), (2, 3), (3, 4), (3, 6), (4, 5)]",7,8,0.38095238095238093,3,False,False,False,False,False,False,4,3,3,1,2,2,0,2,False,"[ 2.34292308 -2.         -1.8136065   0.47068342  1.          1.
 -1.        ]","[1.64135864 1.28979009 1.28979009 1.64135864 1.28979009 1.28979009
 1.18533539]",3.4494897427831783,3.5,9.62721300529666
252,"[0, 1, 2, 3, 4, 5, 6]","[(0, 1), (0, 4), (1, 4), (2, 3), (2, 5), (3, 5), (3, 6), (4, 6)]",7,8,0.38095238095238093,3,False,False,False,False,False,False,4,3,2,0,2,2,0,2,False,"[-1.8136065  -1.          0.47068342  2.34292308  2.         -1.
 -1.        ]","[1.28979009 1.28979009 1.28979009 1.64135864 1.64135864 1.28979009
 1.18533539]",3.4494897427831788,3.5,9.62721300529666
253,"[0, 1, 2, 3, 4, 5, 6]","[(0, 1), (0, 2), (0, 3), (0, 4), (0, 5), (0, 6), (1, 2), (1, 3), (2, 3)]",7,9,0.42857142857142855,6,False,False,False,False,False,False,3,2,7,3,4,3,0,3,True,"[-2.13263749  3.27307286  0.85956463 -1.         -1.          0.
 -0.        ]","[2.32406189 1.46941295 1.46941295 1.46941295 0.51099142 0.51099142
 0.51099142]",2.9318516525781373,3.2320508075688776,8.265274987159678
254,"[0, 1, 2, 3, 4, 5, 6]","[(0, 1), (0, 2), (0, 3), (0, 4), (0, 5), (1, 2), (1, 3), (2, 3), (2, 6)]",7,9,0.42857142857142855,5,False,False,False,False,False,False,3,3,7,3,4,3,0,3,True,"[ 3.24771185 -1.89107048 -1.45507865  0.82822047  0.27021681 -1.
 -0.        ]","[2.07876375 1.42736104 1.795498   1.42736104 0.59817632 0.59817632
 0.7669618 ]",3.045115370767176,3.414213562373095,8.692298264037152
255,"[0, 1, 2, 3, 4, 5, 6]","[(0, 1), (0, 2), (0, 3), (0, 4), (1, 2), (1, 3), (1, 6), (2, 3), (3, 5)]",7,9,0.42857142857142855,4,False,False,False,False,False,False,3,3,7,3,4,3,0,3,True,"[ 3.23606798  0.61803399 -1.61803399 -1.23606798 -1.61803399  0.
  0.61803399]","[1.78885438 1.78885438 1.34164079 1.78885438 0.745356   0.745356
 0.745356  ]",3.116025403784439,3.414213562373095,8.944271909999156
256,"[0, 1, 2, 3, 4, 5, 6]","[(0, 1), (0, 2), (1, 2), (1, 3), (1, 4), (2, 3), (2, 4), (2, 5), (2, 6)]",7,9,0.42857142857142855,6,False,False,False,False,False,False,2,2,6,3,3,3,0,3,True,"[ 3.20740338 -2.28657079 -1.47535257  0.55451998 -0.          0.
  0.        ]","[0.76836897 1.78257903 2.30510689 0.76836897 0.76836897 0.56552695
 0.56552695]",2.9473063017239176,3.1462643699419726,7.523846715032153
257,"[0, 1, 2, 3, 4, 5, 6]","[(0, 1), (0, 2), (1, 2), (1, 3), (1, 4), (1, 6), (2, 3), (2, 4), (2, 5)]",7,9,0.42857142857142855,5,False,False,False,False,False,False,2,2,6,3,3,3,0,3,True,"[ 3.1925824  -0.         -2.1925824  -1.61803399  0.61803399  0.
  0.        ]","[0.74278135 2.06353543 2.06353543 0.74278135 0.74278136 0.63290893
 0.63290893]",2.9917937871009435,3.1462643699419726,7.621232784634294
258,"[0, 1, 2, 3, 4, 5, 6]","[(0, 1), (0, 4), (1, 2), (1, 3), (1, 4), (1, 5), (1, 6), (2, 3), (3, 4)]",7,9,0.42857142857142855,6,False,False,False,False,False,False,3,3,6,2,4,3,0,3,True,"[ 3.15500989 -2.107636   -1.61803399 -0.57262272  0.61803399  0.52524882
  0.        ]","[1.12564262 2.32856794 1.12564262 1.45483146 1.45483146 0.55353466
 0.55353466]",3.0150812851694435,3.414213562373095,8.59658540603773
259,"[0, 1, 2, 3, 4, 5, 6]","[(0, 1), (0, 4), (1, 2), (1, 3), (1, 4), (1, 5), (2, 3), (3, 4), (4, 6)]",7,9,0.42857142857142855,5,False,False,False,False,False,False,3,3,6,2,4,3,0,3,True,"[ 3.11314643  0.88139302  0.43334108 -0.         -0.74446586 -1.78841606
 -1.89499861]","[0.98505535 2.08728933 1.17300643 1.44450788 1.81578787 0.6365603
 0.71355389]",3.1119516306827237,3.414213562373095,8.855761053957018
260,"[0, 1, 2, 3, 4, 5, 6]","[(0, 1), (0, 2), (0, 4), (1, 2), (1, 3), (1, 5), (1, 6), (2, 3), (2, 5)]",7,9,0.42857142857142855,5,False,False,False,False,False,False,3,3,6,3,3,3,0,3,True,"[ 3.14479186 -2.21578678 -1.34105721 -0.76304969  0.84197346  0.33312835
 -0.        ]","[1.48520181 2.04819744 1.75581536 0.85971739 0.91132191 0.85971739
 0.71981606]",3.1346070000017603,3.414213562373095,8.639787355534853
261,"[0, 1, 2, 3, 4, 5, 6]","[(0, 1), (0, 4), (1, 2), (1, 3), (1, 4), (2, 3), (3, 4), (4, 5), (4, 6)]",7,9,0.42857142857142855,5,False,False,False,False,False,False,3,3,6,2,4,3,0,3,True,"[ 3.10018516 -2.09314792 -1.47922251  1.04520061 -0.81701069  0.24399535
 -0.        ]","[1.03097024 1.8105186  1.21545439 1.44906272 2.10019967 0.58627831
 0.58627831]",3.096490850759117,3.414213562373095,8.778762234786818
262,"[0, 1, 2, 3, 4, 5, 6]","[(0, 1), (0, 4), (1, 2), (1, 3), (1, 4), (2, 3), (3, 4), (3, 6), (4, 5)]",7,9,0.42857142857142855,4,False,False,False,False,False,False,3,3,6,2,4,3,0,3,True,"[ 3.0861302  -2.         -1.51413693 -1.          1.         -0.
  0.42800673]","[1.06931395 1.80349348 1.06931395 1.81270848 1.81270848 0.73036776
 0.73036776]",3.164213562373095,3.414213562373095,9.028273858670584
263,"[0, 1, 2, 3, 4, 5, 6]","[(0, 1), (0, 2), (0, 4), (0, 6), (1, 2), (1, 3), (1, 5), (2, 3), (2, 5)]",7,9,0.42857142857142855,4,False,False,False,False,False,False,3,3,6,3,3,3,0,3,True,"[ 3.10277505  1.14636549 -2.24914054 -1.         -1.          0.
  0.        ]","[1.83789577 1.7725184  1.7725184  0.90260355 0.6550707  0.90260355
 0.6550707 ]",3.164213562373096,3.414213562373095,8.498281076259099
264,"[0, 1, 2, 3, 4, 5, 6]","[(0, 1), (0, 4), (0, 5), (1, 2), (1, 3), (1, 4), (1, 6), (2, 3), (3, 4)]",7,9,0.42857142857142855,5,False,False,False,False,False,False,3,3,6,2,4,3,0,3,True,"[ 3.08423853  1.04932784 -1.92303126 -1.68539275 -0.85834738  0.33320503
  0.        ]","[1.57297037 2.07294934 1.03223669 1.48314729 1.30252236 0.76195101
 0.70776574]",3.1903032570784347,3.414213562373095,8.933542793969611
265,"[0, 1, 2, 3, 4, 5, 6]","[(0, 2), (1, 2), (1, 4), (2, 3), (2, 5), (2, 6), (3, 4), (3, 5), (4, 5)]",7,9,0.42857142857142855,5,False,False,False,False,False,False,3,3,7,3,4,3,1,2,True,"[ 3.01760148 -2.45796676  1.         -0.          0.31004923 -0.86968395
 -1.        ]","[0.62309854 0.97153123 2.06083557 1.45221621 1.47230516 1.45221621
 0.62309854]",3.1353010269749393,3.414213562373095,8.65530141839169
266,"[0, 1, 2, 3, 4, 5, 6]","[(0, 1), (0, 2), (0, 3), (0, 4), (0, 6), (1, 3), (1, 5), (2, 3), (2, 5)]",7,9,0.42857142857142855,5,False,False,False,False,False,False,3,3,7,3,4,3,1,2,True,"[ 3.03864221 -2.3352533  -1.58981148  0.88642258 -0.         -0.
  0.        ]","[2.09952385 1.17648163 1.17648163 1.27614911 0.56993534 0.98162271
 0.56993534]",3.1521871078357924,3.414213562373095,7.850129572600599
267,"[0, 1, 2, 3, 4, 5, 6]","[(0, 1), (0, 2), (0, 3), (0, 4), (0, 5), (1, 2), (1, 3), (2, 3), (5, 6)]",7,9,0.42857142857142855,5,False,False,False,False,False,False,4,3,7,3,4,3,0,3,False,"[ 3.18765355 -1.9587974  -0.74643572  0.37584889  1.14173068 -1.
 -1.        ]","[2.04226503 1.47286684 1.47286684 1.47286684 0.73799215 1.29071567
 0.92089286]",3.2451448119448267,3.5,9.410466241529646
268,"[0, 1, 2, 3, 4, 5, 6]","[(0, 1), (0, 4), (0, 5), (1, 2), (1, 3), (1, 4), (2, 3), (3, 4), (4, 6)]",7,9,0.42857142857142855,4,False,False,False,False,False,False,4,3,6,2,4,3,0,3,False,"[ 3.05693647  1.06610691  0.61803399 -1.93344917 -1.61803399 -0.40405828
 -0.78553593]","[1.55509032 1.79164983 1.18847679 1.49189406 1.78836084 0.85181689
 0.81486601]",3.2438524886260147,3.5,9.482154733270908
269,"[0, 1, 2, 3, 4, 5, 6]","[(0, 1), (0, 4), (1, 2), (1, 3), (1, 4), (2, 3), (2, 6), (3, 4), (4, 5)]",7,9,0.42857142857142855,4,False,False,False,False,False,False,3,3,6,2,4,3,0,3,True,"[ 3.05356052 -1.93640663 -1.56949772  1.17790364 -0.          0.27444019
 -1.        ]","[1.00088419 1.78837337 1.60097668 1.30951724 1.83154529 0.74826583
 0.73224612]",3.2338157874939455,3.414213562373095,9.011808701886833
270,"[0, 1, 2, 3, 4, 5, 6]","[(0, 2), (1, 2), (1, 4), (2, 3), (2, 5), (3, 4), (3, 5), (4, 5), (5, 6)]",7,9,0.42857142857142855,4,False,False,False,False,False,False,3,3,7,3,4,3,1,2,True,"[ 3.01317665 -2.36347106  0.8310297   0.55719936 -0.66042812 -1.37750653
 -0.        ]","[0.85313102 0.95828655 1.7462608  1.31020205 1.40876635 1.81255077
 0.71361387]",3.2111604181749094,3.414213562373095,8.802811413559152
271,"[0, 1, 2, 3, 4, 5, 6]","[(0, 1), (0, 2), (0, 3), (0, 4), (1, 2), (1, 3), (2, 3), (3, 6), (5, 6)]",7,9,0.42857142857142855,4,False,False,False,False,False,False,4,3,7,3,4,3,0,3,False,"[ 3.17319784  1.15037531 -1.74621319 -1.45284739  0.40661171 -0.53112428
 -1.        ]","[1.79741023 1.45660762 1.45660762 1.74603461 0.78593055 0.89993326
 1.31784582]",3.298694043492406,3.5,9.460369712399022
272,"[0, 1, 2, 3, 4, 5, 6]","[(0, 1), (0, 4), (0, 5), (0, 6), (1, 2), (1, 3), (1, 4), (2, 3), (3, 4)]",7,9,0.42857142857142855,4,False,False,False,False,False,False,3,3,6,2,4,3,0,3,True,"[ 3.0343903   1.32038466 -0.80551564 -2.         -1.54925931  0.
  0.        ]","[1.89658721 1.79936175 1.03160167 1.52240502 1.27245656 0.59356885
 0.59356885]",3.2111604181749094,3.414213562373095,8.709549911366224
273,"[0, 1, 2, 3, 4, 5, 6]","[(0, 1), (0, 3), (0, 4), (1, 2), (2, 3), (2, 4), (3, 4), (3, 6), (4, 5)]",7,9,0.42857142857142855,4,False,False,False,False,False,False,3,3,7,3,4,3,1,2,True,"[ 3.02385899 -2.28250615  0.68294497  0.         -0.42429781 -1.61803399
  0.61803399]","[1.1667995  1.11122119 1.1667995  1.7889088  1.7889088  0.81351906
 0.81351906]",3.2211971193069777,3.414213562373095,8.649675903160924
